student,title,type,status,final score
runcelca,E03D19,EXAM,REGISTERED,None
ryellaca,E03D19,EXAM,FAILED,0
sarramer,E03D19,EXAM,FAILED,0
sherylka,E03D19,EXAM,FAILED,0
shubques,E03D19,EXAM,FAILED,0
slyviaeg,E03D19,EXAM,FAILED,0
spectrab,E03D19,EXAM,IN_PROGRESS,None
strangen,E03D19,EXAM,FAILED,0
sudiecur,E03D19,EXAM,FAILED,0
tabethau,E03D19,EXAM,REGISTERED,None
talljigs,E03D19,EXAM,FAILED,0
tanajean,E03D19,EXAM,IN_PROGRESS,None
tarijoan,E03D19,EXAM,IN_PROGRESS,None
teenaash,E03D19,EXAM,FAILED,0
theaunit,E03D19,EXAM,FAILED,0
tominell,E03D19,EXAM,FAILED,0
treborge,E03D19,EXAM,FAILED,0
trinhmil,E03D19,EXAM,FAILED,0
troyryan,E03D19,EXAM,FAILED,0
tumcogol,E03D19,EXAM,FAILED,0
unellary,E03D19,EXAM,IN_PROGRESS,None
vanillas,E03D19,EXAM,REGISTERED,None
veganwar,E03D19,EXAM,FAILED,0
vivianah,E03D19,EXAM,FAILED,0
walderfe,E03D19,EXAM,FAILED,0
wallacec,E03D19,EXAM,FAILED,0
wothstin,E03D19,EXAM,FAILED,0
wynndoro,E03D19,EXAM,REGISTERED,None
zamasupu,E03D19,EXAM,FAILED,0
adahvect,E03D19,EXAM,REGISTERED,None
albarthr,E03D19,EXAM,FAILED,0
aldenmar,E03D19,EXAM,FAILED,0
aleclake,E03D19,EXAM,FAILED,0
allisern,E03D19,EXAM,REGISTERED,None
amumusat,E03D19,EXAM,FAILED,0
ardathhe,E03D19,EXAM,FAILED,0
ariellev,E03D19,EXAM,REGISTERED,None
arneldsu,E03D19,EXAM,FAILED,0
arronwil,E03D19,EXAM,FAILED,0
ashfordj,E03D19,EXAM,FAILED,0
atriuswi,E03D19,EXAM,FAILED,0
banhmart,E03D19,EXAM,IN_PROGRESS,None
barbreyv,E03D19,EXAM,REGISTERED,None
barrcraw,E03D19,EXAM,FAILED,0
bladeken,E03D19,EXAM,FAILED,0
bluesqui,E03D19,EXAM,FAILED,0
botanvap,E03D19,EXAM,REGISTERED,None
bowenemm,E03D19,EXAM,REGISTERED,None
boydapri,E03D19,EXAM,FAILED,0
brynncet,E03D19,EXAM,FAILED,0
brynnrub,E03D19,EXAM,FAILED,0
