student,title,type,status,final score
blanchsm,T01D01,INDIVIDUAL,FAILED,0
blountrh,T01D01,INDIVIDUAL,FAILED,0
bodgerda,T01D01,INDIVIDUAL,FAILED,0
branchlo,T01D01,INDIVIDUAL,FAILED,0
buildera,T01D01,INDIVIDUAL,FAILED,0
burchpop,T01D01,INDIVIDUAL,FAILED,0
bywaterc,T01D01,INDIVIDUAL,ACCEPTED,44
carleenf,T01D01,INDIVIDUAL,FAILED,0
chandrab,T01D01,INDIVIDUAL,FAILED,0
cherylgl,T01D01,INDIVIDUAL,FAILED,0
chingcha,T01D01,INDIVIDUAL,FAILED,0
chunidah,T01D01,INDIVIDUAL,FAILED,0
claytonn,T01D01,INDIVIDUAL,FAILED,0
commonch,T01D01,INDIVIDUAL,FAILED,0
connieto,T01D01,INDIVIDUAL,FAILED,10
corynana,T01D01,INDIVIDUAL,ACCEPTED,77
culatorh,T01D01,INDIVIDUAL,FAILED,0
debbiede,T01D01,INDIVIDUAL,FAILED,0
delplori,T01D01,INDIVIDUAL,FAILED,0
deodatla,T01D01,INDIVIDUAL,FAILED,0
dewitpro,T01D01,INDIVIDUAL,FAILED,0
dinoceci,T01D01,INDIVIDUAL,FAILED,0
dionnapl,T01D01,INDIVIDUAL,FAILED,0
domenicn,T01D01,INDIVIDUAL,FAILED,0
dunmerka,T01D01,INDIVIDUAL,FAILED,3
eloyheth,T01D01,INDIVIDUAL,FAILED,0
ericalbe,T01D01,INDIVIDUAL,FAILED,0
fairyjul,T01D01,INDIVIDUAL,ACCEPTED,100
fredrive,T01D01,INDIVIDUAL,ACCEPTED,67
garretol,T01D01,INDIVIDUAL,FAILED,0
heathsca,T01D01,INDIVIDUAL,FAILED,0
jackiepe,T01D01,INDIVIDUAL,FAILED,0
jamilasa,T01D01,INDIVIDUAL,FAILED,0
jerilynm,T01D01,INDIVIDUAL,FAILED,0
jigsawla,T01D01,INDIVIDUAL,FAILED,7
keithain,T01D01,INDIVIDUAL,FAILED,0
killedma,T01D01,INDIVIDUAL,FAILED,0
lavinaap,T01D01,INDIVIDUAL,FAILED,0
lavinimo,T01D01,INDIVIDUAL,FAILED,0
leatharh,T01D01,INDIVIDUAL,FAILED,0
lindseyc,T01D01,INDIVIDUAL,FAILED,0
lothargr,T01D01,INDIVIDUAL,FAILED,0
maddiema,T01D01,INDIVIDUAL,FAILED,0
mandirow,T01D01,INDIVIDUAL,FAILED,0
marlojyn,T01D01,INDIVIDUAL,FAILED,0
marlonpo,T01D01,INDIVIDUAL,FAILED,0
mildamin,T01D01,INDIVIDUAL,FAILED,0
neilbodg,T01D01,INDIVIDUAL,ACCEPTED,100
nicoleca,T01D01,INDIVIDUAL,FAILED,0
nolanbon,T01D01,INDIVIDUAL,FAILED,0
odisinca,T01D01,INDIVIDUAL,ACCEPTED,91
olivesti,T01D01,INDIVIDUAL,FAILED,0
onniabuc,T01D01,INDIVIDUAL,FAILED,0
papercha,T01D01,INDIVIDUAL,FAILED,0
penniech,T01D01,INDIVIDUAL,FAILED,0
probiusp,T01D01,INDIVIDUAL,ACCEPTED,33
pucktobi,T01D01,INDIVIDUAL,ACCEPTED,88
purajust,T01D01,INDIVIDUAL,ACCEPTED,100
quincjan,T01D01,INDIVIDUAL,FAILED,0
radishta,T01D01,INDIVIDUAL,ACCEPTED,40
randidor,T01D01,INDIVIDUAL,FAILED,0
randomma,T01D01,INDIVIDUAL,ACCEPTED,33
roddmedi,T01D01,INDIVIDUAL,FAILED,0
romandam,T01D01,INDIVIDUAL,ACCEPTED,100
roscoera,T01D01,INDIVIDUAL,FAILED,0
sabellni,T01D01,INDIVIDUAL,FAILED,0
samualde,T01D01,INDIVIDUAL,FAILED,0
seekfloy,T01D01,INDIVIDUAL,FAILED,0
selmonde,T01D01,INDIVIDUAL,FAILED,0
skipmani,T01D01,INDIVIDUAL,ACCEPTED,89
