student,title,type,status,final score
jorkinsb,E01D05,EXAM,ACCEPTED,49
josethce,E01D05,EXAM,FAILED,0
juniperr,E01D05,EXAM,FAILED,0
jynxbark,E01D05,EXAM,FAILED,0
kasifund,E01D05,EXAM,FAILED,0
kellenar,E01D05,EXAM,FAILED,0
kelleyad,E01D05,EXAM,FAILED,0
keshahac,E01D05,EXAM,FAILED,0
knightjo,E01D05,EXAM,FAILED,0
kodospic,E01D05,EXAM,FAILED,0
konnosee,E01D05,EXAM,FAILED,0
koolwend,E01D05,EXAM,FAILED,0
lannamaf,E01D05,EXAM,FAILED,0
laylacri,E01D05,EXAM,FAILED,0
leaderch,E01D05,EXAM,FAILED,0
lettiear,E01D05,EXAM,FAILED,0
linneaal,E01D05,EXAM,FAILED,0
logginsp,E01D05,EXAM,FAILED,0
loiselon,E01D05,EXAM,FAILED,0
lonnieov,E01D05,EXAM,FAILED,5
lymondes,E01D05,EXAM,FAILED,0
machoked,E01D05,EXAM,FAILED,0
madamkat,E01D05,EXAM,FAILED,0
madisonb,E01D05,EXAM,FAILED,0
magicjil,E01D05,EXAM,FAILED,0
malborda,E01D05,EXAM,FAILED,0
malikaph,E01D05,EXAM,FAILED,0
margotla,E01D05,EXAM,FAILED,0
mariamfi,E01D05,EXAM,FAILED,0
marlyste,E01D05,EXAM,FAILED,0
marthado,E01D05,EXAM,FAILED,0
maxineme,E01D05,EXAM,FAILED,0
meciumol,E01D05,EXAM,FAILED,0
melwysso,E01D05,EXAM,FAILED,0
merylang,E01D05,EXAM,FAILED,0
molinale,E01D05,EXAM,FAILED,0
mortyath,E01D05,EXAM,FAILED,0
mycahpap,E01D05,EXAM,FAILED,0
myrticeh,E01D05,EXAM,FAILED,0
nailearl,E01D05,EXAM,FAILED,0
naklozch,E01D05,EXAM,FAILED,0
namifred,E01D05,EXAM,FAILED,0
neidanea,E01D05,EXAM,FAILED,0
nelsonke,E01D05,EXAM,FAILED,0
nigeltys,E01D05,EXAM,FAILED,0
nikilega,E01D05,EXAM,FAILED,0
nineyuon,E01D05,EXAM,FAILED,0
nollabet,E01D05,EXAM,FAILED,0
nullifyp,E01D05,EXAM,FAILED,0
ollygena,E01D05,EXAM,FAILED,0
organbor,E01D05,EXAM,FAILED,0
orgnarda,E01D05,EXAM,FAILED,15
patchesa,E01D05,EXAM,FAILED,0
peaketar,E01D05,EXAM,FAILED,0
phylisfe,E01D05,EXAM,FAILED,0
poisonca,E01D05,EXAM,FAILED,0
prakflat,E01D05,EXAM,FAILED,0
premierm,E01D05,EXAM,FAILED,0
profitth,E01D05,EXAM,FAILED,0
programv,E01D05,EXAM,FAILED,0
reneeros,E01D05,EXAM,FAILED,0
roonepen,E01D05,EXAM,FAILED,0
roperlar,E01D05,EXAM,FAILED,0
rosalvae,E01D05,EXAM,FAILED,0
roselleh,E01D05,EXAM,FAILED,0
runcelca,E01D05,EXAM,FAILED,0
ryellaca,E01D05,EXAM,FAILED,0
sarramer,E01D05,EXAM,FAILED,0
sherylka,E01D05,EXAM,FAILED,0
shubques,E01D05,EXAM,FAILED,0
slyviaeg,E01D05,EXAM,FAILED,0
spectrab,E01D05,EXAM,FAILED,0
strangen,E01D05,EXAM,FAILED,0
sudiecur,E01D05,EXAM,FAILED,0
tabethau,E01D05,EXAM,FAILED,0
talljigs,E01D05,EXAM,FAILED,0
tanajean,E01D05,EXAM,FAILED,0
tarijoan,E01D05,EXAM,FAILED,0
teenaash,E01D05,EXAM,FAILED,0
theaunit,E01D05,EXAM,FAILED,0
tominell,E01D05,EXAM,FAILED,0
treborge,E01D05,EXAM,FAILED,0
trinhmil,E01D05,EXAM,FAILED,0
troyryan,E01D05,EXAM,FAILED,0
tumcogol,E01D05,EXAM,FAILED,0
unellary,E01D05,EXAM,FAILED,15
vanillas,E01D05,EXAM,FAILED,0
veganwar,E01D05,EXAM,FAILED,0
vivianah,E01D05,EXAM,FAILED,0
walderfe,E01D05,EXAM,FAILED,0
wallacec,E01D05,EXAM,FAILED,0
wothstin,E01D05,EXAM,FAILED,0
wynndoro,E01D05,EXAM,FAILED,0
zamasupu,E01D05,EXAM,FAILED,0
adahvect,E01D05,EXAM,FAILED,0
albarthr,E01D05,EXAM,FAILED,0
aldenmar,E01D05,EXAM,FAILED,0
aleclake,E01D05,EXAM,FAILED,0
allisern,E01D05,EXAM,ACCEPTED,49
amumusat,E01D05,EXAM,FAILED,0
ardathhe,E01D05,EXAM,FAILED,0
ariellev,E01D05,EXAM,FAILED,0
arneldsu,E01D05,EXAM,FAILED,0
arronwil,E01D05,EXAM,FAILED,0
ashfordj,E01D05,EXAM,FAILED,0
atriuswi,E01D05,EXAM,FAILED,0
banhmart,E01D05,EXAM,FAILED,0
barbreyv,E01D05,EXAM,FAILED,0
barrcraw,E01D05,EXAM,FAILED,0
bladeken,E01D05,EXAM,FAILED,0
bluesqui,E01D05,EXAM,FAILED,0
botanvap,E01D05,EXAM,FAILED,0
bowenemm,E01D05,EXAM,FAILED,0
boydapri,E01D05,EXAM,FAILED,0
brynncet,E01D05,EXAM,FAILED,0
brynnrub,E01D05,EXAM,FAILED,0
bulahumb,E01D05,EXAM,FAILED,0
burchgre,E01D05,EXAM,FAILED,0
carliete,E01D05,EXAM,FAILED,0
carlpage,E01D05,EXAM,FAILED,0
castorch,E01D05,EXAM,FAILED,0
cattermy,E01D05,EXAM,FAILED,0
cheryllg,E01D05,EXAM,FAILED,0
chromoss,E01D05,EXAM,FAILED,0
cicelyaa,E01D05,EXAM,FAILED,0
cletushi,E01D05,EXAM,FAILED,0
colemonj,E01D05,EXAM,FAILED,0
coonzulm,E01D05,EXAM,FAILED,0
crissyfo,E01D05,EXAM,ACCEPTED,78
czechcay,E01D05,EXAM,FAILED,0
danniela,E01D05,EXAM,FAILED,0
daphnejo,E01D05,EXAM,FAILED,0
darceyco,E01D05,EXAM,FAILED,0
darthhil,E01D05,EXAM,FAILED,0
delmybru,E01D05,EXAM,FAILED,0
dusktawa,E01D05,EXAM,FAILED,0
eccentrg,E01D05,EXAM,FAILED,0
eddarach,E01D05,EXAM,FAILED,0
eggsfenn,E01D05,EXAM,FAILED,0
eladiaam,E01D05,EXAM,FAILED,33
elektraw,E01D05,EXAM,FAILED,0
ellishen,E01D05,EXAM,FAILED,0
ernestlu,E01D05,EXAM,FAILED,0
evonchri,E01D05,EXAM,FAILED,0
fawnlexi,E01D05,EXAM,FAILED,0
fenrirre,E01D05,EXAM,FAILED,0
finnlick,E01D05,EXAM,FAILED,0
flatdill,E01D05,EXAM,FAILED,0
fluffyla,E01D05,EXAM,FAILED,0
forelhas,E01D05,EXAM,FAILED,0
fowlerqu,E01D05,EXAM,FAILED,0
freegano,E01D05,EXAM,FAILED,0
freidacl,E01D05,EXAM,FAILED,0
frisbeee,E01D05,EXAM,FAILED,0
furtivde,E01D05,EXAM,FAILED,0
fusesall,E01D05,EXAM,FAILED,0
futurete,E01D05,EXAM,FAILED,0
gatorlai,E01D05,EXAM,FAILED,0
gerriurt,E01D05,EXAM,FAILED,0
ghostast,E01D05,EXAM,FAILED,0
glossuju,E01D05,EXAM,FAILED,0
goldasha,E01D05,EXAM,FAILED,0
halliemi,E01D05,EXAM,FAILED,0
hardyter,E01D05,EXAM,FAILED,0
harmundl,E01D05,EXAM,FAILED,0
hideousk,E01D05,EXAM,FAILED,0
hisakoin,E01D05,EXAM,FAILED,0
hugortim,E01D05,EXAM,FAILED,0
hullenla,E01D05,EXAM,FAILED,0
icarussu,E01D05,EXAM,FAILED,0
idellket,E01D05,EXAM,FAILED,0
ivernray,E01D05,EXAM,FAILED,0
jameebar,E01D05,EXAM,FAILED,0
jammieas,E01D05,EXAM,FAILED,0
jarvisel,E01D05,EXAM,FAILED,0
javierdo,E01D05,EXAM,FAILED,0
jaynepik,E01D05,EXAM,FAILED,0
jennican,E01D05,EXAM,FAILED,0
jericado,E01D05,EXAM,FAILED,0
jinndomi,E01D05,EXAM,FAILED,0
joeannou,E01D05,EXAM,FAILED,0
jonahkar,E01D05,EXAM,FAILED,0
joserana,E01D05,EXAM,FAILED,0
kacicare,E01D05,EXAM,FAILED,0
kieshaco,E01D05,EXAM,FAILED,0
kirstinn,E01D05,EXAM,FAILED,0
kishamar,E01D05,EXAM,FAILED,0
kraiggil,E01D05,EXAM,FAILED,0
kristaba,E01D05,EXAM,FAILED,0
krumarli,E01D05,EXAM,FAILED,0
lasshild,E01D05,EXAM,FAILED,0
leenaeli,E01D05,EXAM,FAILED,5
levelpre,E01D05,EXAM,FAILED,0
leygoodd,E01D05,EXAM,FAILED,0
lidapryo,E01D05,EXAM,FAILED,0
